report_id,case_id,timestamp,location_id,person_reference,vehicle_reference,observation,source,confidence
SURV_04124,,2026-06-20 12:52:22,LOCATION_0265,Sunita Saxena,VEHICLE_00154,Sunita Saxena was observed near LOCATION_0265; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_04125,,2024-05-08 16:43:20,LOCATION_0177,Yash K.,VEHICLE_00279,An individual resembling Yash K. was observed in the vicinity of LOCATION_0177.,FIELD_SURVEILLANCE_UNIT,0.89
SURV_04126,,2024-03-23 03:50:35,LOCATION_0194,Sanjay Iyer,VEHICLE_00634,Sanjay Iyer was observed near LOCATION_0194; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.66
SURV_04127,,2024-05-06 08:18:01,LOCATION_0130,Priya Choudhary,,Priya Choudhary was observed near LOCATION_0130; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_04128,,2025-07-10 20:17:35,LOCATION_0206,Anjali Kapoor,VEHICLE_00549,Anjali Kapoor was observed near LOCATION_0206; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_04129,,2024-10-06 11:22:15,LOCATION_0165,S. Kulkarni,VEHICLE_00097,An individual resembling S. Kulkarni was observed in the vicinity of LOCATION_0165.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_04130,,2024-01-03 05:36:37,LOCATION_0088,Anil Sharma,VEHICLE_00289,Anil Sharma was observed near LOCATION_0088; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_04131,,2025-01-26 17:03:16,LOCATION_0166,IshaTiwari,,An individual resembling IshaTiwari was observed in the vicinity of LOCATION_0166.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_04132,,2025-09-21 19:28:50,LOCATION_0249,Deepak V.,,An individual resembling Deepak V. was observed in the vicinity of LOCATION_0249.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_04133,,2026-03-17 10:39:08,LOCATION_0115,Nikhil Kapoor,VEHICLE_00379,Nikhil Kapoor was observed near LOCATION_0115; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.6
SURV_04134,,2025-08-22 06:15:15,LOCATION_0107,Ravi Kapoor,VEHICLE_00412,An individual resembling Ravi Kapoor was observed in the vicinity of LOCATION_0107.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_04135,,2026-05-25 06:11:19,LOCATION_0135,Sunita Verma,VEHICLE_00554,Sunita Verma was observed near LOCATION_0135; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_04136,,2024-01-19 02:10:43,LOCATION_0105,Manju A.,VEHICLE_00483,An individual resembling Manju A. was observed in the vicinity of LOCATION_0105.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_04137,,2025-04-19 21:42:22,LOCATION_0096,AnitaGupta,VEHICLE_00620,An individual resembling AnitaGupta was observed in the vicinity of LOCATION_0096.,FIELD_SURVEILLANCE_UNIT,0.86
SURV_04138,,2024-08-15 11:37:10,LOCATION_0042,Neha Reddy,VEHICLE_00036,Neha Reddy was observed near LOCATION_0042; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_04139,,2024-10-22 05:59:38,LOCATION_0216,Pankaj P.,,An individual resembling Pankaj P. was observed in the vicinity of LOCATION_0216.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_04140,,2025-03-20 18:21:06,LOCATION_0268,Meena Tiwari,,Meena Tiwari was observed near LOCATION_0268; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_04141,,2025-12-06 00:40:00,LOCATION_0152,Nikhil Iyer,,Nikhil Iyer was observed near LOCATION_0152; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_04142,,2024-10-27 21:44:27,LOCATION_0172,Ashok Bansal,VEHICLE_00364,An individual resembling Ashok Bansal was observed in the vicinity of LOCATION_0172.,FIELD_SURVEILLANCE_UNIT,0.9
SURV_04143,,2025-07-25 06:32:37,LOCATION_0092,Deepak Nair,,Deepak Nair was observed near LOCATION_0092; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_04144,,2024-01-28 07:58:15,LOCATION_0130,harish bansal,VEHICLE_00705,An individual resembling harish bansal was observed in the vicinity of LOCATION_0130.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_04145,,2024-07-09 22:27:02,LOCATION_0081,Vikram Agarwal,VEHICLE_00066,Vikram Agarwal was observed near LOCATION_0081; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_04146,,2025-01-24 20:52:58,LOCATION_0228,Preeti Kapoor,VEHICLE_00612,Preeti Kapoor was observed near LOCATION_0228; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_04147,,2025-02-12 01:21:17,LOCATION_0167,PANKAJ VERMA,,An individual resembling PANKAJ VERMA was observed in the vicinity of LOCATION_0167.,FIELD_SURVEILLANCE_UNIT,0.89
SURV_04148,,2024-08-01 15:44:26,LOCATION_0194,Kavita R.,,An individual resembling Kavita R. was observed in the vicinity of LOCATION_0194.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_04149,,2025-04-16 01:52:50,LOCATION_0273,Amit K.,,An individual resembling Amit K. was observed in the vicinity of LOCATION_0273.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_04150,,2026-05-31 15:30:40,LOCATION_0249,Sonia Nair,VEHICLE_00753,Sonia Nair was observed near LOCATION_0249; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.58
SURV_04151,,2025-01-13 12:49:12,LOCATION_0018,Gaurav S.,,An individual resembling Gaurav S. was observed in the vicinity of LOCATION_0018.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_04152,,2025-09-25 08:39:36,LOCATION_0021,Sonia R.,VEHICLE_00760,An individual resembling Sonia R. was observed in the vicinity of LOCATION_0021.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_04153,,2026-04-27 13:48:06,LOCATION_0273,Deepika Agarwal,VEHICLE_00478,Deepika Agarwal was observed near LOCATION_0273; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.88
SURV_04154,,2026-05-10 00:28:36,LOCATION_0273,YASH IYER,VEHICLE_00191,An individual resembling YASH IYER was observed in the vicinity of LOCATION_0273.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_04155,,2026-02-02 01:46:37,LOCATION_0223,A. Kapoor,VEHICLE_00196,An individual resembling A. Kapoor was observed in the vicinity of LOCATION_0223.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_04156,,2025-06-11 16:14:20,LOCATION_0097,Deepak Reddy,,Deepak Reddy was observed near LOCATION_0097; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.81
SURV_04157,,2024-08-30 08:53:39,LOCATION_0008,Nikhil Y.,,An individual resembling Nikhil Y. was observed in the vicinity of LOCATION_0008.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_04158,,2024-07-15 02:33:06,LOCATION_0292,MOHIT BANSAL,,An individual resembling MOHIT BANSAL was observed in the vicinity of LOCATION_0292.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_04159,,2025-05-14 20:24:46,LOCATION_0160,Yash Agarwal,,Yash Agarwal was observed near LOCATION_0160; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_04160,,2026-03-05 13:09:10,LOCATION_0150,P. Saxena,,An individual resembling P. Saxena was observed in the vicinity of LOCATION_0150.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_04161,,2026-05-23 12:58:58,LOCATION_0084,Priya R.,,An individual resembling Priya R. was observed in the vicinity of LOCATION_0084.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_04162,,2024-05-16 07:07:11,LOCATION_0225,PreetiJoshi,VEHICLE_00226,An individual resembling PreetiJoshi was observed in the vicinity of LOCATION_0225.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_04163,,2025-04-21 17:53:03,LOCATION_0145,Naveen Agarwal,VEHICLE_00532,Naveen Agarwal was observed near LOCATION_0145; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_04164,,2026-05-22 10:41:07,LOCATION_0202,Sunita Reddy,VEHICLE_00227,Sunita Reddy was observed near LOCATION_0202; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_04165,,2024-12-29 16:00:50,LOCATION_0188,N. Yadav,,An individual resembling N. Yadav was observed in the vicinity of LOCATION_0188.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_04166,,2025-12-20 13:10:27,LOCATION_0074,Rekha Gupta,VEHICLE_00625,An individual resembling Rekha Gupta was observed in the vicinity of LOCATION_0074.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_04167,,2026-03-21 22:21:04,LOCATION_0163,ANJALI CHOUDHARY,VEHICLE_00111,An individual resembling ANJALI CHOUDHARY was observed in the vicinity of LOCATION_0163.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_04168,,2024-06-01 04:07:48,LOCATION_0107,YASH SAXENA,,An individual resembling YASH SAXENA was observed in the vicinity of LOCATION_0107.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_04169,,2024-03-05 10:43:23,LOCATION_0230,AshokTiwari,,An individual resembling AshokTiwari was observed in the vicinity of LOCATION_0230.,FIELD_SURVEILLANCE_UNIT,0.89
SURV_04170,,2025-05-13 05:30:28,LOCATION_0093,Deepak Meena,VEHICLE_00727,Deepak Meena was observed near LOCATION_0093; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.66
SURV_04171,,2024-12-01 17:46:52,LOCATION_0028,simran verma,VEHICLE_00406,An individual resembling simran verma was observed in the vicinity of LOCATION_0028.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_04172,,2024-05-06 07:44:00,LOCATION_0194,Manju Joshi,VEHICLE_00015,Manju Joshi was observed near LOCATION_0194; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_04173,,2025-09-06 01:53:40,LOCATION_0288,S. Meena,,An individual resembling S. Meena was observed in the vicinity of LOCATION_0288.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_04174,,2025-09-18 22:26:39,LOCATION_0051,Pooja Chauhan,VEHICLE_00068,Pooja Chauhan was observed near LOCATION_0051; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_04175,,2024-02-14 21:44:29,LOCATION_0054,Rohit Mishra,VEHICLE_00253,Rohit Mishra was observed near LOCATION_0054; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_04176,,2024-10-04 08:03:46,LOCATION_0147,MeenaBansal,,An individual resembling MeenaBansal was observed in the vicinity of LOCATION_0147.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_04177,,2025-06-11 00:28:36,LOCATION_0060,ritu saxena,,An individual resembling ritu saxena was observed in the vicinity of LOCATION_0060.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_04178,,2024-12-30 00:47:03,LOCATION_0004,Aman R.,,An individual resembling Aman R. was observed in the vicinity of LOCATION_0004.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_04179,,2026-01-17 11:16:52,LOCATION_0209,Nikhil Bansal,VEHICLE_00471,Nikhil Bansal was observed near LOCATION_0209; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.67
SURV_04180,,2024-04-28 22:57:16,LOCATION_0283,Alka Yadav,,Alka Yadav was observed near LOCATION_0283; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_04181,,2024-10-27 14:56:28,LOCATION_0030,RahulTiwari,VEHICLE_00541,An individual resembling RahulTiwari was observed in the vicinity of LOCATION_0030.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_04182,,2024-05-23 04:49:13,LOCATION_0165,Vikram Kulkarni,VEHICLE_00276,Vikram Kulkarni was observed near LOCATION_0165; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_04183,,2025-09-12 19:52:36,LOCATION_0091,meena chauhan,VEHICLE_00597,An individual resembling meena chauhan was observed in the vicinity of LOCATION_0091.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_04184,,2024-03-19 22:09:28,LOCATION_0256,Karan Joshi,,Karan Joshi was observed near LOCATION_0256; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.9
SURV_04185,,2024-01-06 02:26:21,LOCATION_0183,G. Iyer,,An individual resembling G. Iyer was observed in the vicinity of LOCATION_0183.,FIELD_SURVEILLANCE_UNIT,0.81
SURV_04186,,2024-07-08 19:45:53,LOCATION_0243,NAVEEN NAIDU,,An individual resembling NAVEEN NAIDU was observed in the vicinity of LOCATION_0243.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_04187,,2024-05-15 22:32:30,LOCATION_0008,Preeti Bhatt,,Preeti Bhatt was observed near LOCATION_0008; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_04188,,2024-02-02 13:41:22,LOCATION_0118,Pooja Naidu,,Pooja Naidu was observed near LOCATION_0118; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.58
SURV_04189,,2024-10-08 17:57:11,LOCATION_0117,Gaurav Kulkarni,,An individual resembling Gaurav Kulkarni was observed in the vicinity of LOCATION_0117.,FIELD_SURVEILLANCE_UNIT,0.86
SURV_04190,,2024-12-29 04:06:28,LOCATION_0080,Karan Bhatt,VEHICLE_00222,Karan Bhatt was observed near LOCATION_0080; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.87
SURV_04191,,2025-08-23 00:51:01,LOCATION_0081,Aman Yadav,VEHICLE_00667,Aman Yadav was observed near LOCATION_0081; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_04192,,2025-06-04 19:55:25,LOCATION_0239,Alka Chauhan,,Alka Chauhan was observed near LOCATION_0239; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_04193,,2024-04-23 13:53:48,LOCATION_0156,SONIA PANDEY,,An individual resembling SONIA PANDEY was observed in the vicinity of LOCATION_0156.,FIELD_SURVEILLANCE_UNIT,0.8
SURV_04194,,2024-09-01 08:58:39,LOCATION_0222,Pankaj Saxena,VEHICLE_00619,Pankaj Saxena was observed near LOCATION_0222; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_04195,,2025-03-07 02:20:49,LOCATION_0184,Rekha Chauhan,,Rekha Chauhan was observed near LOCATION_0184; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.9
SURV_04196,,2024-11-01 20:17:10,LOCATION_0104,R. Bhatt,,An individual resembling R. Bhatt was observed in the vicinity of LOCATION_0104.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_04197,,2024-01-07 12:16:52,LOCATION_0119,Nikhil G.,VEHICLE_00152,An individual resembling Nikhil G. was observed in the vicinity of LOCATION_0119.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_04198,,2024-03-19 09:49:18,LOCATION_0153,Ravi Malhotra,,Ravi Malhotra was observed near LOCATION_0153; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_04199,,2026-04-09 21:05:16,LOCATION_0230,Rajesh Malhotra,VEHICLE_00020,Rajesh Malhotra was observed near LOCATION_0230; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_04200,,2024-05-12 14:15:20,LOCATION_0202,D. Nair,,An individual resembling D. Nair was observed in the vicinity of LOCATION_0202.,FIELD_SURVEILLANCE_UNIT,0.8
SURV_04201,,2025-06-04 21:22:46,LOCATION_0239,YashGupta,VEHICLE_00706,An individual resembling YashGupta was observed in the vicinity of LOCATION_0239.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_04202,,2024-10-11 04:10:25,LOCATION_0252,kirti chauhan,,An individual resembling kirti chauhan was observed in the vicinity of LOCATION_0252.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_04203,,2024-07-15 17:58:00,LOCATION_0273,Divya Bansal,VEHICLE_00375,Divya Bansal was observed near LOCATION_0273; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_04204,,2026-05-17 02:07:22,LOCATION_0114,rajesh bhatt,VEHICLE_00611,An individual resembling rajesh bhatt was observed in the vicinity of LOCATION_0114.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_04205,,2025-03-22 05:15:25,LOCATION_0111,Amit B.,VEHICLE_00314,An individual resembling Amit B. was observed in the vicinity of LOCATION_0111.,FIELD_SURVEILLANCE_UNIT,0.89
SURV_04206,,2024-01-20 12:35:08,LOCATION_0203,Ravi Sharma,,Ravi Sharma was observed near LOCATION_0203; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_04207,,2025-09-14 17:12:27,LOCATION_0276,Nikhil Kapoor,VEHICLE_00482,An individual resembling Nikhil Kapoor was observed in the vicinity of LOCATION_0276.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_04208,,2026-03-22 01:01:26,LOCATION_0018,Aman Yadav,VEHICLE_00171,Aman Yadav was observed near LOCATION_0018; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_04209,,2025-09-09 19:23:22,LOCATION_0199,T. Agarwal,VEHICLE_00271,An individual resembling T. Agarwal was observed in the vicinity of LOCATION_0199.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_04210,,2026-05-18 19:35:09,LOCATION_0065,AnjaliRathore,,An individual resembling AnjaliRathore was observed in the vicinity of LOCATION_0065.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_04211,,2025-01-05 05:04:18,LOCATION_0225,Yash Joshi,VEHICLE_00192,Yash Joshi was observed near LOCATION_0225; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_04212,,2024-03-14 19:12:34,LOCATION_0268,K. Agarwal,,An individual resembling K. Agarwal was observed in the vicinity of LOCATION_0268.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_04213,,2024-02-14 10:10:01,LOCATION_0231,Gaurav Pandey,VEHICLE_00169,Gaurav Pandey was observed near LOCATION_0231; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_04214,,2024-10-16 14:00:16,LOCATION_0121,Deepak Bansal,VEHICLE_00106,Deepak Bansal was observed near LOCATION_0121; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_04215,,2025-11-02 05:57:36,LOCATION_0074,Rahul Sharma,VEHICLE_00757,Rahul Sharma was observed near LOCATION_0074; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.8
SURV_04216,,2025-03-24 19:41:17,LOCATION_0118,Kavita Sharma,VEHICLE_00526,Kavita Sharma was observed near LOCATION_0118; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_04217,,2024-02-27 12:11:24,LOCATION_0005,Sanjay Chauhan,VEHICLE_00664,Sanjay Chauhan was observed near LOCATION_0005; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_04218,,2025-05-15 20:22:15,LOCATION_0052,V. Yadav,VEHICLE_00492,An individual resembling V. Yadav was observed in the vicinity of LOCATION_0052.,FIELD_SURVEILLANCE_UNIT,0.81
SURV_04219,,2024-04-20 04:34:40,LOCATION_0267,rekha joshi,VEHICLE_00291,An individual resembling rekha joshi was observed in the vicinity of LOCATION_0267.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_04220,,2024-12-04 12:58:19,LOCATION_0260,DeepikaNaidu,VEHICLE_00013,An individual resembling DeepikaNaidu was observed in the vicinity of LOCATION_0260.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_04221,,2024-02-27 10:46:47,LOCATION_0202,Rohit Chauhan,VEHICLE_00394,Rohit Chauhan was observed near LOCATION_0202; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_04222,,2025-06-16 17:24:02,LOCATION_0214,R. Gupta,,An individual resembling R. Gupta was observed in the vicinity of LOCATION_0214.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_04223,,2026-06-27 19:49:19,LOCATION_0200,Nikhil Joshi,,Nikhil Joshi was observed near LOCATION_0200; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_04224,,2026-04-03 12:17:13,LOCATION_0024,Manju Naidu,VEHICLE_00646,Manju Naidu was observed near LOCATION_0024; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_04225,,2024-12-20 19:41:25,LOCATION_0171,Ravi Verma,,Ravi Verma was observed near LOCATION_0171; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_04226,,2024-08-06 09:27:14,LOCATION_0053,AmanChauhan,,An individual resembling AmanChauhan was observed in the vicinity of LOCATION_0053.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_04227,,2025-08-12 02:33:48,LOCATION_0255,Naveen Agarwal,VEHICLE_00532,An individual resembling Naveen Agarwal was observed in the vicinity of LOCATION_0255.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_04228,,2026-03-14 07:31:06,LOCATION_0116,Priya V.,VEHICLE_00225,An individual resembling Priya V. was observed in the vicinity of LOCATION_0116.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_04229,,2025-06-04 06:20:50,LOCATION_0086,Sanjay Choudhary,VEHICLE_00283,Sanjay Choudhary was observed near LOCATION_0086; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_04230,,2024-10-14 05:45:27,LOCATION_0127,Ashok Pandey,VEHICLE_00206,Ashok Pandey was observed near LOCATION_0127; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_04231,,2025-03-17 16:08:44,LOCATION_0122,Tanvi M.,VEHICLE_00448,An individual resembling Tanvi M. was observed in the vicinity of LOCATION_0122.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_04232,,2026-06-10 10:08:50,LOCATION_0236,Sunita Saxena,VEHICLE_00340,Sunita Saxena was observed near LOCATION_0236; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_04233,,2024-03-11 07:21:50,LOCATION_0131,RAVI NAIDU,,An individual resembling RAVI NAIDU was observed in the vicinity of LOCATION_0131.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_04234,,2024-10-25 18:03:26,LOCATION_0211,Rohit S.,VEHICLE_00449,An individual resembling Rohit S. was observed in the vicinity of LOCATION_0211.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_04235,,2024-10-11 00:29:24,LOCATION_0032,S. Saxena,,An individual resembling S. Saxena was observed in the vicinity of LOCATION_0032.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_04236,,2025-05-27 18:50:31,LOCATION_0247,KAVITA RATHORE,VEHICLE_00672,An individual resembling KAVITA RATHORE was observed in the vicinity of LOCATION_0247.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_04237,,2024-03-09 11:05:12,LOCATION_0206,Nisha Naidu,,Nisha Naidu was observed near LOCATION_0206; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_04238,,2024-09-25 01:23:12,LOCATION_0206,Divya Sharma,,Divya Sharma was observed near LOCATION_0206; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_04239,,2024-03-29 07:26:14,LOCATION_0092,Nisha Malhotra,VEHICLE_00156,Nisha Malhotra was observed near LOCATION_0092; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_04240,,2025-06-28 13:14:54,LOCATION_0188,Sanjay Meena,,Sanjay Meena was observed near LOCATION_0188; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_04241,,2024-01-18 02:22:56,LOCATION_0059,Rajesh Nair,VEHICLE_00434,Rajesh Nair was observed near LOCATION_0059; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_04242,,2024-04-28 13:34:18,LOCATION_0111,Vivek Meena,VEHICLE_00560,Vivek Meena was observed near LOCATION_0111; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
